SiteID,Study,Age,PF_SF,Point_obs,Mist_nets,Transect,Vocal,TaxonID,Species,Abundance,For_dep
65,26,9,SF,Yes,No,No,Yes,60031106,Amazilia tzacatl,0.84,Medium
65,26,9,SF,Yes,No,No,Yes,60031112,Momotus momota,0.01,Medium
65,26,9,SF,Yes,No,No,Yes,60031353,Saltator striatipectus,0.21,Low
65,26,9,SF,Yes,No,No,Yes,60032200,Sporophila americana,0.35,Low
65,26,9,SF,Yes,No,No,Yes,60032250,Arremon torquatus,0.03,Medium
65,26,9,SF,Yes,No,No,Yes,60032263,Phyllomyias burmeisteri,,High
65,26,9,SF,Yes,No,No,Yes,60032682,Automolus rubiginosus,0.04,High
65,26,9,SF,Yes,No,No,Yes,60032700,Trogon violaceus,0.02,Medium
66,27,0,PF,Yes,No,No,Yes,600232,Galloperdix spadicea,0.02,Non-forest
66,27,0,PF,Yes,No,No,Yes,600247,Gallus sonneratii,0.12,Medium
66,27,0,PF,Yes,No,No,Yes,600540,Picumnus innominatus,0.03,High
66,27,0,PF,Yes,No,No,Yes,600691,Celeus brachyurus,0.07,Medium
66,27,0,PF,Yes,No,No,Yes,600706,Dryocopus javensis,0.02,High
66,27,0,PF,Yes,No,No,Yes,600737,Dinopium javanense,0.08,Medium
66,27,0,PF,Yes,No,No,Yes,600739,Chrysocolaptes lucidus,0.32,Medium
66,27,0,PF,Yes,No,No,Yes,600760,Megalaima viridis,0.2,Medium
66,27,0,PF,Yes,No,No,Yes,6001023,Harpactes fasciatus,0.14,High
66,27,0,PF,Yes,No,No,Yes,6001083,Ceyx erithaca,0.01,Medium
66,27,0,PF,Yes,No,No,Yes,6001515,Loriculus vernalis,0.07,Medium
66,27,0,PF,Yes,No,No,Yes,6001537,Psittacula columboides,0.1,Medium
66,27,0,PF,Yes,No,No,Yes,6002534,Chalcophaps indica,0.07,Medium
66,27,0,PF,Yes,No,No,Yes,6002740,Ducula badia,0.03,High
66,27,0,PF,Yes,No,No,Yes,6003390,Spilornis cheela,0.01,Medium
66,27,0,PF,Yes,No,No,Yes,6003447,Accipiter virgatus,0.03,High
66,27,0,PF,Yes,No,No,Yes,6005507,Irena puella,0.14,High
66,27,0,PF,Yes,No,No,Yes,6005980,Pericrocotus flammeus,0.34,Medium
66,27,0,PF,Yes,No,No,Yes,6005981,Hemipus picatus,0.25,Medium
66,27,0,PF,Yes,No,No,Yes,6006048,Dicrurus paradiseus,0.4,Medium
66,27,0,PF,Yes,No,No,Yes,6006061,Hypothymis azurea,0.01,Medium
66,27,0,PF,Yes,No,No,Yes,6006300,Myophonus horsfieldii,0.54,Medium
66,27,0,PF,Yes,No,No,Yes,6006312,Zoothera citrina,0.2,Medium
66,27,0,PF,Yes,No,No,Yes,6006394,Turdus merula,0.01,Medium
66,27,0,PF,Yes,No,No,Yes,6006493,Muscicapa ruficauda,0.02,Medium
66,27,0,PF,Yes,No,No,Yes,6006539,Ficedula nigrorufa,0.98,Low
66,27,0,PF,Yes,No,No,Yes,6006545,Eumyias albicaudatus,0.43,Medium
66,27,0,PF,Yes,No,No,Yes,6006560,Cyornis pallipes,0.14,Medium
66,27,0,PF,Yes,No,No,Yes,6006573,Culicicapa ceylonensis,1.99,Medium
66,27,0,PF,Yes,No,No,Yes,6006600,Luscinia brunnea,0.05,Medium
66,27,0,PF,Yes,No,No,Yes,6006898,Sitta frontalis,0.18,High
66,27,0,PF,Yes,No,No,Yes,6007054,Parus xanthogenys,0.19,Medium
66,27,0,PF,Yes,No,No,Yes,6007288,Iole indica,1.27,Medium
66,27,0,PF,Yes,No,No,Yes,6007305,Hypsipetes leucocephalus,0.97,Medium
66,27,0,PF,Yes,No,No,Yes,6007455,Zosterops palpebrosus,6.21,Medium
66,27,0,PF,Yes,No,No,Yes,6007721,Phylloscopus trochiloides,0.28,Medium
66,27,0,PF,Yes,No,No,Yes,6007724,Phylloscopus magnirostris,0.31,Medium
66,27,0,PF,Yes,No,No,Yes,6007796,Garrulax delesserti,0.25,High
66,27,0,PF,Yes,No,No,Yes,6007847,Pellorneum ruficeps,0.36,Medium
66,27,0,PF,Yes,No,No,Yes,6007935,Rhopocichla atriceps,0.28,Low
66,27,0,PF,Yes,No,No,Yes,6008009,Alcippe poioicephala,3.04,Medium
66,27,0,PF,Yes,No,No,Yes,6008209,Dicaeum concolor,0.48,Medium
66,27,0,PF,Yes,No,No,Yes,6008272,Nectarinia minima,2.63,Medium
66,27,0,PF,Yes,No,No,Yes,6008344,Arachnothera longirostra,0.49,Medium
66,27,0,PF,Yes,No,No,Yes,6008412,Motacilla cinerea,0.01,Non-forest
66,27,0,PF,Yes,No,No,Yes,60032500,Strophocincla fairbanki,0.07,Low
66,27,0,PF,Yes,No,No,Yes,60032518,Pomatorhinus horsfieldii,0.46,Medium
67,27,5,SF,Yes,No,No,Yes,600232,Galloperdix spadicea,0.03,Non-forest
67,27,5,SF,Yes,No,No,Yes,600737,Dinopium javanense,0.07,Medium
67,27,5,SF,Yes,No,No,Yes,600739,Chrysocolaptes lucidus,0.2,Medium
67,27,5,SF,Yes,No,No,Yes,600760,Megalaima viridis,0.46,Medium
67,27,5,SF,Yes,No,No,Yes,6001023,Harpactes fasciatus,0.1,High
67,27,5,SF,Yes,No,No,Yes,6001515,Loriculus vernalis,0.08,Medium
67,27,5,SF,Yes,No,No,Yes,6001537,Psittacula columboides,0.05,Medium
67,27,5,SF,Yes,No,No,Yes,6003447,Accipiter virgatus,0.02,High
67,27,5,SF,Yes,No,No,Yes,6005980,Pericrocotus flammeus,0.07,Medium
67,27,5,SF,Yes,No,No,Yes,6005981,Hemipus picatus,0.21,Medium
67,27,5,SF,Yes,No,No,Yes,6006048,Dicrurus paradiseus,0.15,Medium
67,27,5,SF,Yes,No,No,Yes,6006300,Myophonus horsfieldii,0.53,Medium
67,27,5,SF,Yes,No,No,Yes,6006309,Zoothera wardii,0.03,High
67,27,5,SF,Yes,No,No,Yes,6006312,Zoothera citrina,0.05,Medium
67,27,5,SF,Yes,No,No,Yes,6006493,Muscicapa ruficauda,0.08,Medium
67,27,5,SF,Yes,No,No,Yes,6006560,Cyornis pallipes,0.15,Medium
67,27,5,SF,Yes,No,No,Yes,6006573,Culicicapa ceylonensis,1.22,Medium
67,27,5,SF,Yes,No,No,Yes,6006600,Luscinia brunnea,0.03,Medium
67,27,5,SF,Yes,No,No,Yes,6006898,Sitta frontalis,0.2,High
67,27,5,SF,Yes,No,No,Yes,6007054,Parus xanthogenys,0.27,Medium
67,27,5,SF,Yes,No,No,Yes,6007288,Iole indica,0.75,Medium
67,27,5,SF,Yes,No,No,Yes,6007305,Hypsipetes leucocephalus,1.22,Medium
67,27,5,SF,Yes,No,No,Yes,6007455,Zosterops palpebrosus,6.19,Medium
67,27,5,SF,Yes,No,No,Yes,6007721,Phylloscopus trochiloides,0.44,Medium
67,27,5,SF,Yes,No,No,Yes,6007724,Phylloscopus magnirostris,0.24,Medium
67,27,5,SF,Yes,No,No,Yes,6007847,Pellorneum ruficeps,0.12,Medium
67,27,5,SF,Yes,No,No,Yes,6007935,Rhopocichla atriceps,0.05,Low
67,27,5,SF,Yes,No,No,Yes,6008009,Alcippe poioicephala,0.56,Medium
67,27,5,SF,Yes,No,No,Yes,6008209,Dicaeum concolor,0.2,Medium
67,27,5,SF,Yes,No,No,Yes,6008272,Nectarinia minima,1.68,Medium
67,27,5,SF,Yes,No,No,Yes,6008344,Arachnothera longirostra,0.41,Medium
67,27,5,SF,Yes,No,No,Yes,60032518,Pomatorhinus horsfieldii,0.46,Medium
68,27,15,SF,Yes,No,No,Yes,600247,Gallus sonneratii,0.1,Medium
68,27,15,SF,Yes,No,No,Yes,600540,Picumnus innominatus,0.1,High
68,27,15,SF,Yes,No,No,Yes,600739,Chrysocolaptes lucidus,0.31,Medium
68,27,15,SF,Yes,No,No,Yes,600760,Megalaima viridis,0.15,Medium
68,27,15,SF,Yes,No,No,Yes,6005507,Irena puella,0.2,High
68,27,15,SF,Yes,No,No,Yes,6005981,Hemipus picatus,0.92,Medium
68,27,15,SF,Yes,No,No,Yes,6006048,Dicrurus paradiseus,0.1,Medium
68,27,15,SF,Yes,No,No,Yes,6006061,Hypothymis azurea,0.05,Medium
68,27,15,SF,Yes,No,No,Yes,6006300,Myophonus horsfieldii,0.2,Medium
68,27,15,SF,Yes,No,No,Yes,6006312,Zoothera citrina,0.1,Medium
68,27,15,SF,Yes,No,No,Yes,6006493,Muscicapa ruficauda,0.05,Medium
68,27,15,SF,Yes,No,No,Yes,6006539,Ficedula nigrorufa,0.31,Low
68,27,15,SF,Yes,No,No,Yes,6006545,Eumyias albicaudatus,1.22,Medium
68,27,15,SF,Yes,No,No,Yes,6006573,Culicicapa ceylonensis,0.31,Medium
68,27,15,SF,Yes,No,No,Yes,6006898,Sitta frontalis,0.71,High
68,27,15,SF,Yes,No,No,Yes,6007054,Parus xanthogenys,0.41,Medium
68,27,15,SF,Yes,No,No,Yes,6007288,Iole indica,1.73,Medium
68,27,15,SF,Yes,No,No,Yes,6007305,Hypsipetes leucocephalus,4.74,Medium
68,27,15,SF,Yes,No,No,Yes,6007455,Zosterops palpebrosus,6.62,Medium
68,27,15,SF,Yes,No,No,Yes,6007721,Phylloscopus trochiloides,1.22,Medium
68,27,15,SF,Yes,No,No,Yes,6007724,Phylloscopus magnirostris,0.36,Medium
68,27,15,SF,Yes,No,No,Yes,6007935,Rhopocichla atriceps,0.92,Low
68,27,15,SF,Yes,No,No,Yes,6008009,Alcippe poioicephala,0.97,Medium
68,27,15,SF,Yes,No,No,Yes,6008209,Dicaeum concolor,0.51,Medium
68,27,15,SF,Yes,No,No,Yes,6008272,Nectarinia minima,0.61,Medium
68,27,15,SF,Yes,No,No,Yes,6008344,Arachnothera longirostra,0.87,Medium
68,27,15,SF,Yes,No,No,Yes,60032518,Pomatorhinus horsfieldii,0.92,Medium
69,28,0,PF,Yes,No,No,Yes,600228,Rollulus rouloul,0.18,High
69,28,0,PF,Yes,No,No,Yes,600259,Lophura ignita,0.03,High
69,28,0,PF,Yes,No,No,Yes,600524,Indicator archipelagicus,0.12,High
69,28,0,PF,Yes,No,No,Yes,600567,Sasia abnormis,0.03,High
69,28,0,PF,Yes,No,No,Yes,600630,Dendrocopos canicapillus,0.24,Medium
69,28,0,PF,Yes,No,No,Yes,600691,Celeus brachyurus,0.09,Medium
69,28,0,PF,Yes,No,No,Yes,600706,Dryocopus javensis,0.53,High
69,28,0,PF,Yes,No,No,Yes,600720,Picus mineaceus,0.03,Medium
69,28,0,PF,Yes,No,No,Yes,600722,Picus puniceus,0.68,Medium
69,28,0,PF,Yes,No,No,Yes,600724,Picus mentalis,0.06,High
69,28,0,PF,Yes,No,No,Yes,600735,Dinopium rafflesii,0.03,High
69,28,0,PF,Yes,No,No,Yes,600744,Blythipicus rubiginosus,0.18,High
69,28,0,PF,Yes,No,No,Yes,600746,Reinwardtipicus validus,0.26,Medium
69,28,0,PF,Yes,No,No,Yes,600747,Meiglyptes tristis,0.06,Medium
69,28,0,PF,Yes,No,No,Yes,600749,Meiglyptes tukki,0.06,High
69,28,0,PF,Yes,No,No,Yes,600750,Hemicircus concretus,0.06,High
69,28,0,PF,Yes,No,No,Yes,600754,Mulleripicus pulverulentus,0.06,High
69,28,0,PF,Yes,No,No,Yes,600764,Megalaima rafflesii,0.71,High
69,28,0,PF,Yes,No,No,Yes,600765,Megalaima mystacophanos,0.12,High
69,28,0,PF,Yes,No,No,Yes,600776,Megalaima australis,0.06,Medium
69,28,0,PF,Yes,No,No,Yes,600780,Calorhamphus fuliginosus,0.74,High
69,28,0,PF,Yes,No,No,Yes,600948,Anthracoceros malayanus,0.88,High
69,28,0,PF,Yes,No,No,Yes,600951,Buceros rhinoceros,0.06,High
69,28,0,PF,Yes,No,No,Yes,600954,Rhinoplax vigil,0.03,High
69,28,0,PF,Yes,No,No,Yes,600956,Anorrhinus galeritus,0.12,High
69,28,0,PF,Yes,No,No,Yes,600965,Aceros corrugatus,0.29,High
69,28,0,PF,Yes,No,No,Yes,600969,Aceros undulatus,0.32,High
69,28,0,PF,Yes,No,No,Yes,6001024,Harpactes kasumba,0.09,High
69,28,0,PF,Yes,No,No,Yes,6001025,Harpactes diardii,0.41,High
69,28,0,PF,Yes,No,No,Yes,6001028,Harpactes orrhophaeus,0.03,High
69,28,0,PF,Yes,No,No,Yes,6001043,Eurystomus orientalis,0.06,Medium
69,28,0,PF,Yes,No,No,Yes,6001072,Alcedo euryzona,0.03,High
69,28,0,PF,Yes,No,No,Yes,6001083,Ceyx erithaca,0.53,Medium
69,28,0,PF,Yes,No,No,Yes,6001090,Lacedo pulchella,0.35,High
69,28,0,PF,Yes,No,No,Yes,6001136,Actenoides concretus,0.12,High
69,28,0,PF,Yes,No,No,Yes,6001160,Nyctyornis amictus,0.26,Medium
69,28,0,PF,Yes,No,No,Yes,6001176,Merops viridis,0.06,Low
69,28,0,PF,Yes,No,No,Yes,6001204,Cuculus micropterus,0.85,Medium
69,28,0,PF,Yes,No,No,Yes,6001216,Cacomantis merulinus,0.15,Low
69,28,0,PF,Yes,No,No,Yes,6001232,Chrysococcyx xanthorhynchus,0.18,Medium
69,28,0,PF,Yes,No,No,Yes,6001239,Surniculus lugubris,0.32,Medium
69,28,0,PF,Yes,No,No,Yes,6001252,Phaenicophaeus chlorophaeus,0.03,Medium
69,28,0,PF,Yes,No,No,Yes,6001253,Phaenicophaeus javanicus,0.03,Medium
69,28,0,PF,Yes,No,No,Yes,6001255,Phaenicophaeus curvirostris,0.06,Medium
69,28,0,PF,Yes,No,No,Yes,6001259,Carpococcyx radiatus,0.06,High
69,28,0,PF,Yes,No,No,Yes,6001282,Centropus sinensis,0.47,Low
69,28,0,PF,Yes,No,No,Yes,6001288,Centropus bengalensis,0.18,Non-forest
69,28,0,PF,Yes,No,No,Yes,6001425,Psittinus cyanurus,0.21,Medium
69,28,0,PF,Yes,No,No,Yes,6001518,Loriculus galgulus,0.85,Low
69,28,0,PF,Yes,No,No,Yes,6001542,Psittacula longicauda,0.21,Medium
69,28,0,PF,Yes,No,No,Yes,6001746,Rhaphidura leucopygialis,0.06,Medium
69,28,0,PF,Yes,No,No,Yes,6001794,Hemiprocne longipennis,0.29,Medium
69,28,0,PF,Yes,No,No,Yes,6001796,Hemiprocne comata,0.03,Medium
69,28,0,PF,Yes,No,No,Yes,6002186,Otus bakkamoena,0.03,Medium
69,28,0,PF,Yes,No,No,Yes,6002223,Bubo sumatranus,0.06,Medium
69,28,0,PF,Yes,No,No,Yes,6002301,Ninox scutulata,0.35,Medium
69,28,0,PF,Yes,No,No,Yes,6002360,Eurostopodus temminckii,0.06,Low
69,28,0,PF,Yes,No,No,Yes,6002534,Chalcophaps indica,1.03,Medium
69,28,0,PF,Yes,No,No,Yes,6002632,Treron olax,0.03,Medium
69,28,0,PF,Yes,No,No,Yes,6002636,Treron curvirostra,0.18,Medium
69,28,0,PF,Yes,No,No,Yes,6002715,Ducula aenea,0.79,Medium
69,28,0,PF,Yes,No,No,Yes,6003390,Spilornis cheela,0.09,Medium
69,28,0,PF,Yes,No,No,Yes,6004031,Eurylaimus javanicus,1.06,Medium
69,28,0,PF,Yes,No,No,Yes,6004032,Eurylaimus ochromalus,1.12,Medium
69,28,0,PF,Yes,No,No,Yes,6004036,Calyptomena viridis,0.38,Medium
69,28,0,PF,Yes,No,No,Yes,6005448,Gerygone sulphurea,0.21,Medium
69,28,0,PF,Yes,No,No,Yes,6005507,Irena puella,1.38,High
69,28,0,PF,Yes,No,No,Yes,6005511,Chloropsis sonnerati,0.44,Medium
69,28,0,PF,Yes,No,No,Yes,6005512,Chloropsis cyanopogon,0.32,Medium
69,28,0,PF,Yes,No,No,Yes,6005620,Eupetes macrocerus,0.03,High
69,28,0,PF,Yes,No,No,Yes,6005683,Platylophus galericulatus,0.09,High
69,28,0,PF,Yes,No,No,Yes,6005684,Platysmurus leucopterus,0.29,High
69,28,0,PF,Yes,No,No,Yes,6005762,Corvus enca,0.09,Medium
69,28,0,PF,Yes,No,No,Yes,6005878,Oriolus xanthonotus,0.21,High
69,28,0,PF,Yes,No,No,Yes,6005913,Coracina striata,0.03,Medium
69,28,0,PF,Yes,No,No,Yes,6005947,Coracina fimbriata,0.21,Medium
69,28,0,PF,Yes,No,No,Yes,6005973,Pericrocotus igneus,0.06,Medium
69,28,0,PF,Yes,No,No,Yes,6005980,Pericrocotus flammeus,0.38,Medium
69,28,0,PF,Yes,No,No,Yes,6005982,Hemipus hirundinaceus,0.47,Medium
69,28,0,PF,Yes,No,No,Yes,6005992,Rhipidura perlata,0.65,Medium
69,28,0,PF,Yes,No,No,Yes,6006038,Dicrurus aeneus,0.06,Medium
69,28,0,PF,Yes,No,No,Yes,6006048,Dicrurus paradiseus,1.61,Medium
69,28,0,PF,Yes,No,No,Yes,6006061,Hypothymis azurea,1.03,Medium
69,28,0,PF,Yes,No,No,Yes,6006071,Terpsiphone paradisi,0.74,Low
69,28,0,PF,Yes,No,No,Yes,6006149,Aegithina viridissima,0.88,High
69,28,0,PF,Yes,No,No,Yes,6006240,Philentoma pyrhoptera,0.53,High
69,28,0,PF,Yes,No,No,Yes,6006241,Philentoma velata,0.12,High
69,28,0,PF,Yes,No,No,Yes,6006242,Tephrodornis gularis,0.38,Medium
69,28,0,PF,Yes,No,No,Yes,6006479,Rhinomyias umbratilis,1.56,Medium
69,28,0,PF,Yes,No,No,Yes,6006490,Muscicapa dauurica,0.12,Medium
69,28,0,PF,Yes,No,No,Yes,6006525,Ficedula dumetoria,0.12,Medium
69,28,0,PF,Yes,No,No,Yes,6006566,Cyornis superbus,0.03,High
69,28,0,PF,Yes,No,No,Yes,6006567,Cyornis caerulatus,0.06,High
69,28,0,PF,Yes,No,No,Yes,6006573,Culicicapa ceylonensis,0.24,Medium
69,28,0,PF,Yes,No,No,Yes,6006646,Trichixos pyrropygus,1,High
69,28,0,PF,Yes,No,No,Yes,6006672,Enicurus leschenaulti,0.06,Non-forest
69,28,0,PF,Yes,No,No,Yes,6006841,Gracula religiosa,0.56,Medium
69,28,0,PF,Yes,No,No,Yes,6006898,Sitta frontalis,0.53,High
69,28,0,PF,Yes,No,No,Yes,6007179,Pycnonotus atriceps,0.91,Medium
69,28,0,PF,Yes,No,No,Yes,6007182,Pycnonotus cyaniventris,0.18,Medium
69,28,0,PF,Yes,No,No,Yes,6007198,Pycnonotus eutilotus,0.47,Medium
69,28,0,PF,Yes,No,No,Yes,6007207,Pycnonotus goiavier,0.15,Low
69,28,0,PF,Yes,No,No,Yes,6007208,Pycnonotus plumosus,0.62,Low
69,28,0,PF,Yes,No,No,Yes,6007210,Pycnonotus simplex,0.12,Medium
69,28,0,PF,Yes,No,No,Yes,6007211,Pycnonotus brunneus,0.79,Medium
69,28,0,PF,Yes,No,No,Yes,6007212,Pycnonotus erythropthalmos,1.76,Medium
69,28,0,PF,Yes,No,No,Yes,6007276,Alophoixus finschii,0.06,Medium
69,28,0,PF,Yes,No,No,Yes,6007280,Alophoixus bres,0.68,Medium
69,28,0,PF,Yes,No,No,Yes,6007281,Alophoixus phaeocephalus,1.03,Medium
69,28,0,PF,Yes,No,No,Yes,6007284,Tricholestes criniger,0.88,High
69,28,0,PF,Yes,No,No,Yes,6007287,Iole olivacea,1.59,Medium
69,28,0,PF,Yes,No,No,Yes,6007295,Ixos malaccensis,0.15,High
69,28,0,PF,Yes,No,No,Yes,6007455,Zosterops palpebrosus,0.09,Medium
69,28,0,PF,Yes,No,No,Yes,6007647,Orthotomus atrogularis,0.88,Medium
69,28,0,PF,Yes,No,No,Yes,6007651,Orthotomus sericeus,0.24,Medium
69,28,0,PF,Yes,No,No,Yes,6007652,Orthotomus ruficeps,1.03,Medium
69,28,0,PF,Yes,No,No,Yes,6007720,Phylloscopus borealis,0.06,Low
69,28,0,PF,Yes,No,No,Yes,6007833,Trichastoma rostratum,0.21,Medium
69,28,0,PF,Yes,No,No,Yes,6007835,Trichastoma bicolor,0.32,Medium
69,28,0,PF,Yes,No,No,Yes,6007841,Malacocincla malaccensis,1.59,Medium
69,28,0,PF,Yes,No,No,Yes,6007849,Pellorneum capistratum,0.85,Medium
69,28,0,PF,Yes,No,No,Yes,6007850,Malacopteron magnirostre,0.15,Medium
69,28,0,PF,Yes,No,No,Yes,6007851,Malacopteron affine,0.26,Medium
69,28,0,PF,Yes,No,No,Yes,6007852,Malacopteron cinereum,0.53,High
69,28,0,PF,Yes,No,No,Yes,6007853,Malacopteron magnum,0.35,Medium
69,28,0,PF,Yes,No,No,Yes,6007855,Malacopteron albogulare,0.03,High
69,28,0,PF,Yes,No,No,Yes,6007872,Pomatorhinus montanus,0.35,Medium
69,28,0,PF,Yes,No,No,Yes,6007879,Ptilocichla leucogrammica,0.03,High
69,28,0,PF,Yes,No,No,Yes,6007882,Kenopia striata,0.15,High
69,28,0,PF,Yes,No,No,Yes,6007908,Stachyris rufifrons,0.56,Medium
69,28,0,PF,Yes,No,No,Yes,6007929,Stachyris nigricollis,0.09,Medium
69,28,0,PF,Yes,No,No,Yes,6007931,Stachyris maculata,2.68,High
69,28,0,PF,Yes,No,No,Yes,6007932,Stachyris erythroptera,0.29,High
69,28,0,PF,Yes,No,No,Yes,6007940,Macronous ptilosus,0.15,Medium
69,28,0,PF,Yes,No,No,Yes,6008008,Alcippe brunneicauda,0.76,Medium
69,28,0,PF,Yes,No,No,Yes,6008039,Erpornis zantholeuca,0.06,Medium
69,28,0,PF,Yes,No,No,Yes,6008186,Prionochilus maculatus,0.24,Medium
69,28,0,PF,Yes,No,No,Yes,6008189,Prionochilus xanthopygius,0.59,Medium
69,28,0,PF,Yes,No,No,Yes,6008206,Dicaeum trigonostigma,0.71,Medium
69,28,0,PF,Yes,No,No,Yes,6008209,Dicaeum concolor,0.06,Medium
69,28,0,PF,Yes,No,No,Yes,6008236,Anthreptes singalensis,0.23,Medium
69,28,0,PF,Yes,No,No,Yes,6008248,Hypogramma hypogrammicum,1.21,Medium
69,28,0,PF,Yes,No,No,Yes,6008342,Aethopyga mystacalis,0.03,Medium
69,28,0,PF,Yes,No,No,Yes,6008344,Arachnothera longirostra,0.56,Medium
69,28,0,PF,Yes,No,No,Yes,6008345,Arachnothera crassirostris,0.03,Medium
69,28,0,PF,Yes,No,No,Yes,6008346,Arachnothera robusta,0.03,Medium
69,28,0,PF,Yes,No,No,Yes,6008347,Arachnothera flavigaster,0.09,Medium
69,28,0,PF,Yes,No,No,Yes,6008350,Arachnothera affinis,0.06,Medium
69,28,0,PF,Yes,No,No,Yes,39541085,Argusianus argus,1.09,High
69,28,0,PF,Yes,No,No,Yes,60032261,Chloropsis cochinchinensis,0.18,Medium
69,28,0,PF,Yes,No,No,Yes,60032266,Copsychus malabaricus,0.88,Medium
69,28,0,PF,Yes,No,No,Yes,60032458,Macronous gularis,0.12,Medium
69,28,0,PF,Yes,No,No,Yes,60032581,Pitta granatina,0.76,Medium
70,28,4,SF,Yes,No,No,Yes,600567,Sasia abnormis,0.13,High
70,28,4,SF,Yes,No,No,Yes,600630,Dendrocopos canicapillus,0.48,Medium
70,28,4,SF,Yes,No,No,Yes,600691,Celeus brachyurus,0.17,Medium
70,28,4,SF,Yes,No,No,Yes,600706,Dryocopus javensis,0.43,High
70,28,4,SF,Yes,No,No,Yes,600720,Picus mineaceus,0.04,Medium
70,28,4,SF,Yes,No,No,Yes,600722,Picus puniceus,0.7,Medium
70,28,4,SF,Yes,No,No,Yes,600724,Picus mentalis,0.04,High
70,28,4,SF,Yes,No,No,Yes,600747,Meiglyptes tristis,0.04,Medium
70,28,4,SF,Yes,No,No,Yes,600750,Hemicircus concretus,0.09,High
70,28,4,SF,Yes,No,No,Yes,600754,Mulleripicus pulverulentus,0.09,High
70,28,4,SF,Yes,No,No,Yes,600764,Megalaima rafflesii,0.61,High
70,28,4,SF,Yes,No,No,Yes,600780,Calorhamphus fuliginosus,0.13,High
70,28,4,SF,Yes,No,No,Yes,600948,Anthracoceros malayanus,0.7,High
70,28,4,SF,Yes,No,No,Yes,600951,Buceros rhinoceros,0.04,High
70,28,4,SF,Yes,No,No,Yes,600956,Anorrhinus galeritus,0.13,High
70,28,4,SF,Yes,No,No,Yes,600965,Aceros corrugatus,0.26,High
70,28,4,SF,Yes,No,No,Yes,600969,Aceros undulatus,0.39,High
70,28,4,SF,Yes,No,No,Yes,6001043,Eurystomus orientalis,0.04,Medium
70,28,4,SF,Yes,No,No,Yes,6001069,Alcedo meninting,0.09,Low
70,28,4,SF,Yes,No,No,Yes,6001083,Ceyx erithaca,0.17,Medium
70,28,4,SF,Yes,No,No,Yes,6001090,Lacedo pulchella,0.04,High
70,28,4,SF,Yes,No,No,Yes,6001160,Nyctyornis amictus,0.13,Medium
70,28,4,SF,Yes,No,No,Yes,6001176,Merops viridis,0.17,Low
70,28,4,SF,Yes,No,No,Yes,6001204,Cuculus micropterus,1.57,Medium
70,28,4,SF,Yes,No,No,Yes,6001214,Cacomantis sonneratii,0.04,Medium
70,28,4,SF,Yes,No,No,Yes,6001216,Cacomantis merulinus,0.78,Low
70,28,4,SF,Yes,No,No,Yes,6001232,Chrysococcyx xanthorhynchus,0.17,Medium
70,28,4,SF,Yes,No,No,Yes,6001239,Surniculus lugubris,0.3,Medium
70,28,4,SF,Yes,No,No,Yes,6001252,Phaenicophaeus chlorophaeus,0.04,Medium
70,28,4,SF,Yes,No,No,Yes,6001255,Phaenicophaeus curvirostris,0.04,Medium
70,28,4,SF,Yes,No,No,Yes,6001282,Centropus sinensis,1,Low
70,28,4,SF,Yes,No,No,Yes,6001288,Centropus bengalensis,0.04,Non-forest
70,28,4,SF,Yes,No,No,Yes,6001518,Loriculus galgulus,1.22,Low
70,28,4,SF,Yes,No,No,Yes,6001542,Psittacula longicauda,0.61,Medium
70,28,4,SF,Yes,No,No,Yes,6001733,Collocalia maxima,0.04,Low
70,28,4,SF,Yes,No,No,Yes,6001734,Collocalia fuciphaga,0.09,Low
70,28,4,SF,Yes,No,No,Yes,6001746,Rhaphidura leucopygialis,0.35,Medium
70,28,4,SF,Yes,No,No,Yes,6001772,Cypsiurus balasiensis,0.22,Low
70,28,4,SF,Yes,No,No,Yes,6001785,Apus pacificus,0.04,Low
70,28,4,SF,Yes,No,No,Yes,6001794,Hemiprocne longipennis,0.78,Medium
70,28,4,SF,Yes,No,No,Yes,6001796,Hemiprocne comata,0.04,Medium
70,28,4,SF,Yes,No,No,Yes,6002534,Chalcophaps indica,1.26,Medium
70,28,4,SF,Yes,No,No,Yes,6002636,Treron curvirostra,0.13,Medium
70,28,4,SF,Yes,No,No,Yes,6002641,Treron capellei,0.13,High
70,28,4,SF,Yes,No,No,Yes,6002715,Ducula aenea,0.83,Medium
70,28,4,SF,Yes,No,No,Yes,6003390,Spilornis cheela,0.04,Medium
70,28,4,SF,Yes,No,No,Yes,6003529,Ictinaetus malayensis,0.04,High
70,28,4,SF,Yes,No,No,Yes,6003557,Nisaetus nanus,0.04,High
70,28,4,SF,Yes,No,No,Yes,6003584,Microhierax fringillarius,0.13,Medium
70,28,4,SF,Yes,No,No,Yes,6004005,Pitta sordida,0.04,Medium
70,28,4,SF,Yes,No,No,Yes,6004031,Eurylaimus javanicus,0.39,Medium
70,28,4,SF,Yes,No,No,Yes,6004032,Eurylaimus ochromalus,0.74,Medium
70,28,4,SF,Yes,No,No,Yes,6004036,Calyptomena viridis,0.09,Medium
70,28,4,SF,Yes,No,No,Yes,6005448,Gerygone sulphurea,0.04,Medium
70,28,4,SF,Yes,No,No,Yes,6005507,Irena puella,1.52,High
70,28,4,SF,Yes,No,No,Yes,6005511,Chloropsis sonnerati,0.7,Medium
70,28,4,SF,Yes,No,No,Yes,6005512,Chloropsis cyanopogon,0.48,Medium
